"Id","poradi","obdobi","datum","schuze","url","cisloHlasovani","celeJmeno","narozeni","HsProcessType","OsobaId","funkce","tema","text","pocetSlov","politiciZminky","temata"
2021_4_00106,106,2021,2021-12-14,4,http://www.psp.cz/eknih/2021ps/stenprot/004schuz/s004028.htm,77449,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,8. Návrh ročních odměn za činnost členů kontrolní rady Grantové agentury ČR /sněmovní dokument 139/,"Děkuju pěkně. Žádné návrhy k hlasování předneseny nebyly, přistoupíme tedy k rozpravě podrobné, do které se rovněž nikdo nehlásí, končím tedy i podrobnou rozpravu. O závěrečné slovo zájem nebyl.
Budeme tedy hlasovat o usnesení, které přednesl pan poslanec. Chci se zeptat, jestli musím to usnesení číst, nebo vám stačil přednes pana poslance? Já myslím, že to bylo zřejmé, čili budeme hlasovat o návrhu usnesení, jak ho před chvílí přednesl pan poslanec Julius Špičák.
Zahajuji hlasování a ptám se, kdo je pro návrh usnesení, ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování číslo 28 bylo přihlášeno 182 poslanců, pro návrh hlasovalo 169 z nich, proti nebyl nikdo, 13 se zdrželo. Návrh usnesení byl přijat.
Tímto končím projednávání bodu č. 8.
Vážené paní poslankyně, páni poslanci, projednali jsme stanovený pořad 4. schůze Poslanecké sněmovny, kterou tímto končím. Připomínám, že zítra v 9 hodin bude zahájena 5. schůze Poslanecké sněmovny a zároveň připomínám členům organizačního výboru, že organizační výbor se sejde za deset minut v místnosti č. 106 v jednacím sále Dagmar Burešové. Dámy a pánové, přeji vám hezký zbytek večera. Na shledanou.
(Schůze skončila v 19.48 hodin.) ***
",189,
2021_1_00001,1,2021,2021-11-08,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001001.htm,,,,person,,,Zahájení schůze,"Neautorizováno !
",2,,
2021_1_00003,3,2021,2021-11-08,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001001.htm,,Petr Fiala,,person,petr-fiala,Poslanec,2. Slib poslanců,"""Slibuji věrnost České republice. Slibuji, že budu zachovávat její ústavu a zákony. Slibuji na svou čest, že svůj mandát budu vykonávat v zájmu všeho lidu a podle svého nejlepšího vědomí a svědomí."" (Podáním ruky a podpisem svůj slib stvrzuje.)
Pan poslanec Ivan Adamec. (Slibuji.)
Paní poslankyně Věra Adámková. (Slibuji.)
Pan poslanec Andrej Babiš. (Slibuji.)
Paní poslankyně Andrea Babišová. (Slibuji.)
Pan poslanec Ondřej Babka. (Slibuji.)
Paní poslankyně Jana Bačíková. (Slibuji.)
Pan poslanec Vladimír Balaš. (Slibuji.)
Pan poslanec Ivan Bartoš. (Slibuji.)
Pan poslanec Jan Bartošek. (Slibuji.)
Pan poslanec Jaroslav Bašta. (Slibuji.)
Pan poslanec Jan Bauer. (Slibuji.)
Pan poslanec Martin Baxa. (Slibuji.)
Pan poslanec Petr Beitl. (Slibuji.)
Pan poslanec Josef Bělica. (Slibuji.)
Pan poslanec Pavel Bělobrádek. (Slibuji.)
Paní poslankyně Romana Bělohlávková. (Slibuji.)
Pan poslanec Roman Bělor. (Slibuji.)
Pan poslanec Marek Benda. (Slibuji.)
Pan poslanec Petr Bendl. (Slibuji.)
Pan poslanec Ondřej Benešík. (Slibuji.) ***
Neautorizováno !
Pan poslanec Jan Berki. (Slibuji.)
Paní poslankyně Jana Berkovcová. (Slibuji.)
Pan poslanec Stanislav Berkovec. (Slibuji.)
Pan poslanec Josef Bernad. (Slibuji.)
Pan poslanec Stanislav Blaha. (Slibuji.)
Pan poslanec Pavel Blažek. (Slibuji.)
Pan poslanec Richard Brabec. (Slibuji.)
Pan poslanec Milan Brázdil. (Slibuji.)
Pan poslanec Lubomír Brož. (Slibuji.)
Pan poslanec Jan Bureš. (Slibuji.)
Pan poslanec Jaroslav Bžoch. (Slibuji.)
Pan poslanec Jiří Carbol. Omluven.
Pan poslanec Josef Cogan. (Slibuji.)
Paní poslankyně Jana Černochová. (Slibuji.)
Pan poslanec Oldřich Černý. (Slibuji.)
Paní poslankyně Eva Decroix. (Slibuji.)
Paní poslankyně Klára Dostálová. (Slibuji.)
Paní poslankyně Lenka Dražilová. (Slibuji.)
Pan poslanec Tomáš Dubský. (Slibuji.)
Pan poslanec Aleš Dufek. (Slibuji.)
Pan poslanec Jaroslav Dvořák. (Slibuji.)
Pan poslanec Martin Exner. (Slibuji.)
Pan poslanec Jaroslav Faltýnek. (Slibuji.)
Pan poslanec Kamal Farhan. (Slibuji.)
Pan poslanec Jan Farský. (Slibuji.)
Pan poslanec Milan Feranec. (Slibuji.)
Pan poslanec Radim Fiala. (Slibuji.)
Paní poslankyně Eva Fialová. (Slibuji.)
Pan poslanec Petr Fifka. (Slibuji.)
Paní poslankyně Romana Fischerová. (Slibuji.)
Pan poslanec Josef Flek. Omluven.
Pan poslanec Jaroslav Foldyna. (Slibuji.)
Pan poslanec Stanislav Fridrich. (Slibuji.)
Pan poslanec Petr Gazdík. (Slibuji.)
Paní poslankyně Pavla Golasowská. (Omluvena.)
Pan poslanec Karel Haas. (Slibuji.)
Pan poslanec Jiří Hájek. (Slibuji.)
Pan poslanec Martin Hájek. (Slibuji.)
Paní poslankyně Jana Hanzlíková. (Slibuji.)
Pan poslanec Matěj Ondřej Havel. (Slibuji.)
Pan poslanec Karel Havlíček. (Slibuji.)
Pan poslanec Jiří Havránek. (Slibuji.)
Pan poslanec Tomáš Helebrant. (Slibuji.)
Pan poslanec Šimon Heller. (Slibuji.)
Pan poslanec Igor Hendrych. (Slibuji.)***
Neautorizováno !
Pan poslanec Jan Hofmann. (Slibuji.)
Pan poslanec Radim Holiš. (Slibuji.)
Pan poslanec Jiří Horák. (Slibuji.)
Pan poslanec Jan Hrnčíř. (Slibuji.)
Pan poslanec Ivan Jáč. (Slibuji.)
Pan poslanec Jan Jakob. (Slibuji.)
Pan poslanec Jakub Janda. (Slibuji.)
Pan poslanec Miloslav Janulík. (Slibuji.)
Paní poslankyně Marie Jílková je omluvena.
Pan poslanec Aleš Juchelka. (Slibuji.)
Pan poslanec Marian Jurečka. (Slibuji.)
Pan poslanec Vít Kaňkovský. (Slibuji.)
Pan poslanec David Kasal. (Slibuji.)
Pan poslanec Pavel Kašník. (Slibuji.)
Pan poslanec Zdeněk Kettner. (Slibuji.)
Pan poslanec Pavel Klíma. (Slibuji.)
Paní poslankyně Lenka Knechtová. (Slibuji.)
Pan poslanec Jiří Kobza. (Slibuji.)
Paní poslankyně Klára Kocmanová. (Slibuji.)
Pan poslanec Michael Kohajda. (Slibuji.)
Pan poslanec Tomáš Kohoutek. (Slibuji.)
Pan poslanec Ondřej Kolář. (Slibuji.)
Pan poslanec Martin Kolovratník. (Slibuji.)
Pan poslanec Radek Koten. (Slibuji.)
Pan poslanec Josef Kott. (Slibuji.)
Paní poslankyně Věra Kovářová. (Slibuji.)
Pan poslanec Václav Král. (Slibuji.)
Pan poslanec Robert Králíček. (Slibuji.)
Pan poslanec Karel Krejza. (Slibuji.)
Paní poslankyně Jana Krutáková. (Slibuji.)
Pan poslanec Roman Kubíček. (Slibuji.)
Pan poslanec Jan Kubík. (Slibuji.)
Pan poslanec Michal Kučera. (Slibuji.)
Pan poslanec Jan Kuchař. (Slibuji.)
Pan poslanec Martin Kukla. (Slibuji.)
Pan poslanec Martin Kupka. (Slibuji.)
Pan poslanec Jan Lacina. (Slibuji.)
Pan poslanec Hubert Lang. (Slibuji.)
Paní poslankyně Helena Langšádlová. (Slibuji.)
Paní poslankyně Vladimíra Lesenská. (Slibuji.)
Pan poslanec Petr Letocha. (Slibuji.)
Paní poslankyně Martina Lisová. (Slibuji.)
Pan poslanec Petr Liška. (Slibuji.)
Pan poslanec Ondřej Lochman. (Slibuji.)
Paní poslankyně Ivana Mádlová. (Slibuji.)
Pan poslanec Martin Major. (Slibuji.)
Paní poslankyně Taťána Malá. (Slibuji.)
Paní poslankyně Karla Maříková. (Slibuji.)
Pan poslanec Jiří Mašek. (Slibuji.)
Pan poslanec Lubomír Metnar. (Slibuji.)
Pan poslanec Jakub Michálek. (Slibuji.)
Paní poslankyně Jana Mračková Vildumetzová. (Slibuji.)
Pan poslanec Tomáš Müller. (Slibuji.)
Pan poslanec Vojtěch Munzar. (Slibuji.) ***
Neprošlo jazykovou korekturou, neautorizováno !
Pan poslanec Patrik Nacher. (Slibuji.)
Paní poslankyně Hana Naiclerová. (Slibuji.)
Pan poslanec Jiří Navrátil. (Slibuji.)
Paní poslankyně Zdenka Němečková Crkvenjaš. (Slibuji.)
Pan poslanec Marek Novák. (Slibuji.)
Paní poslankyně Nina Nováková. (Slibuji.)
Pan poslanec Miloš Nový. (Slibuji.)
Paní poslankyně Monika Oborná. (Slibuji.)
Pan poslanec Hayato Okamura. (Slibuji.)
Pan poslanec Tomio Okamura. (Slibuji.)
Pan poslanec Ladislav Okleštěk. (Slibuji.)
Paní poslankyně Eliška Olšáková. (Slibuji.)
Paní poslankyně Michaela Opltová. (Slibuji.)
Paní poslankyně Renata Oulehlová. (Slibuji.)
Paní poslankyně Zuzana Ožanová. (Slibuji.)
Paní poslankyně Jana Pastuchová. (Slibuji.)
Paní poslankyně Markéta Pekarová Adamová. (Slibuji.)
Paní poslankyně Berenika Peštová. (Slibuji.)
Pan poslanec František Petrtýl. (Slibuji.)
Pan poslanec Tom Philipp. (Slibuji.)
Paní poslankyně Pavla Pivoňka Vaňková. (Slibuji.)
Paní poslankyně Jaroslava Pokorná Jermanová. (Slibuji.)
Paní poslankyně Marie Pošarová. (Slibuji.)
Paní poslankyně Lucie Potůčková. (Slibuji.)
Pan poslanec David Pražák. (Slibuji.)
Paní poslankyně Petra Quittová. (Slibuji.)
Pan poslanec Karel Rais. (Slibuji.)
Pan poslanec Vít Rakušan. (Slibuji.)
Pan poslanec Michael Rataj. (Slibuji.)
Pan poslanec Michal Ratiborský. (Slibuji.)
Pan poslanec Jan Richter. (Slibuji.)
Paní poslankyně Olga Richterová. (Slibuji.)
Pan poslanec Radek Rozvoral. (Slibuji.)
Pan poslanec Pavel Růžička. (Slibuji.)
Pan poslanec Drahoslav Ryba. (Slibuji.)
Pan poslanec Petr Sadovský. (Slibuji.)
Pan poslanec Rudolf Salvetr. (Slibuji.)
Paní poslankyně Alena Schillerová. (Slibuji.)
Pan poslanec Jan Síla. (Slibuji.)
Pan poslanec Jan Skopeček. (Slibuji.)
Pan poslanec Karel Sládeček. (Slibuji.)
Pan poslanec Jiří Slavík. (Slibuji.)
Pan poslanec Karel Smetana. (Slibuji.)
Pan poslanec Pavel Staněk. (Slibuji.)***
Neprošlo jazykovou korekturou, neautorizováno !
Pan poslanec Zbyněk Stanjura. (Slibuji.)
Pan poslanec Jiří Strýček. (Slibuji.)
Pan poslanec Robert Stržínek. (Slibuji.)
Pan poslanec Bohuslav Svoboda. (Slibuji.)
Pan poslanec Pavel Svoboda. (Slibuji.)
Paní poslankyně Lucie Šafránková. (Slibuji.)
Paní poslankyně Michaela Šebelová. (Slibuji.)
Pan poslanec David Šimek. (Slibuji.)
Pan poslanec Julius Špičák. (Slibuji.)
Paní poslankyně Iveta Štefanová. (Slibuji.)
Pan poslanec David Štolpa. (Slibuji.)
Pan poslanec Robert Teleky. (Slibuji.)
Pan poslanec Antonín Tesařík. (Slibuji.)
Pan poslanec Karel Tureček. (Slibuji.)
Pan poslanec Libor Turek. (Slibuji.)
Paní poslankyně Barbora Urbanová. (Slibuji.)
Pan poslanec Vlastimil Válek. (Slibuji.)
Paní poslankyně Helena Válková. (Slibuji.)
Pan poslanec Radovan Vích. (Slibuji.)
Pan poslanec Lukáš Vlček. (Slibuji.)
Paní poslankyně Milada Voborská. (Slibuji.)
Pan poslanec Viktor Vojtko. (Slibuji.)
Pan poslanec Jan Volný. (Slibuji.)
Pan poslanec Vít Vomáčka. (Slibuji.)
Pan poslanec Ivo Vondrák. (Slibuji.)
Pan poslanec Petr Vrána. (Slibuji.)
Pan poslanec Marek Výborný. (Slibuji.)
Pan poslanec Lubomír Wenzl. (Slibuji.)
Pan poslanec Milan Wenzl. (Slibuji.)
Paní poslankyně Renáta Zajíčková. (Slibuji.)
Pan poslanec Miroslav Zborovský. (Slibuji.)
Pan poslanec Vladimír Zlínský. (Slibuji.)
Pan poslanec Michal Zuna. (Slibuji.)
Pan poslanec Jiří Žáček. (Slibuji.)
Pan poslanec Marek Ženíšek. (Slibuji.)
",1052,
2021_1_00017,17,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001009.htm,,Helena Válková,,person,,Poslankyně,8. Informace mandátového a&nbsp;imunitního výboru o&nbsp;ověření platnosti volby poslanců,"Vážený pane předsedající, milé kolegyně, vážení kolegové. Já toho zneužiji jednou větou, že vám moc děkuji za vyjádřenou důvěru a slibuji vám tady u toho řečnického pultíku, že se budu řídit vždy výhradně právními předpisy a slušným chováním, které by nás poslance a poslankyně mělo reprezentovat při výkonu naší funkce.
Nyní mi dovolte, abych vás seznámila s tím, na co všichni čekáte, protože to je takový pomyslný mezník mezi tím, co bylo předtím. To znamená, vyhráli jsme volby, jsme poslanci, získali jsme mandát, ten jsme aktivovali složením slibu, převzali jsme většina z nás osvědčení, podepsali jsme čestná prohlášení, že nejsme v žádném střetu, a teď je poslední krůček. Mandátový a imunitní výbor zasedl a ověřil, zda platnost mandátů je či není v pořádku.
Já vám teď přečtu návrh usnesení mandátového a imunitního výboru z naší první ustavující schůze 10. listopadu k ověření platnosti voleb a k osvědčením o nabytí mandátu poslance:
""Mandátový a imunitní výbor Poslanecké sněmovny Parlamentu České republiky po úvodním vystoupení poslankyně Heleny Válkové, po ověření platnosti volby poslanců zvolených ve volbách do Poslanecké sněmovny Parlamentu České republiky uskutečněných ve dnech 8. a 9. října 2021, podle příslušných ustanovení, tedy konkrétně 45 odst. 1 písm. a) zákona, číslo 9095, o jednacím řádu Poslanecké sněmovny, a po rozpravě
I. konstatuje, že všichni poslanci Poslanecké sněmovny byli platně zvoleni a 196 z nich již obdrželo osvědčení o nabytí mandátu poslance;
II. pověřuje poslankyni Helenu Válkovou, aby z titulu pověření řízením v té době ještě ustavující schůze mandátového a imunitního výboru seznámila s tímto zjištěním předsedu Poslanecké sněmovny Parlamentu České republiky.""
Toto je tedy usnesení mandátového a imunitního výboru. K tomu bych jenom doplnila opět jednu větu. Jsme v době pandemické katastrofy, situace - to si dosaďte sami - a je zřejmé, že ne všichni z nás mají možnost si převzít ta osvědčení. Oproti tomu, co jsme zažili v minulosti, kdy všech 200 poslanců se vždycky dostavilo, tak tady máme těch 196. Ty, které jsme tady neviděli při složení slibu, ani ještě nemohli obdržet osvědčení o nabytí mandátu poslance, my si moc přejeme samozřejmě, určitě nejenom mandátový a imunitní výbor, aby přišli co nejdříve a stali se našimi kolegyněmi a kolegy s aktivním mandátem.
To je všechno, pane předsedající. Jsem k dispozici pro případné dotazy.
",374,
2021_1_00036,36,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001014.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Děkuji. Pan poslanec Robert Králíček, faktická poznámka.
",7,
2021_1_00071,71,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001023.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Pan poslanec Juchelka, už je na svém místě. Máte slovo, pane kolego.
",12,
2021_1_00089,89,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001027.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Děkuji. Tolik k faktickým poznámkám. A já poprosím paní poslankyni Peštovou do rozpravy, připraví se paní poslankyně Dražilová.
",18,
2021_1_00042,42,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001014.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Tak, děkuji. Pan předseda Jakob s přednostním právem.
",8,
2021_1_00044,44,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001015.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Děkuji. Mám zde jednu faktickou poznámku, paní poslankyně Ožanová.
",9,
2021_2_00095,95,2021,2021-11-23,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002018.htm,,Jan Jakob,,person,jan-jakob,Poslanec,"7. Návrh na zřízení stálé komise Poslanecké sněmovny pro kontrolu použití odposlechu a&nbsp;záznamu telekomunikačního provozu, použití sledování osob a&nbsp;věcí a&nbsp;rušení provozu elektronických komunikací a&nbsp;způsobu jejího ustavení nebo volby","Na základě stejné dohody navrhuji, aby tato komise byla ustavena poměrným způsobem a opět aby měla počet členů 9. Děkuju.
",20,,
2021_2_00100,100,2021,2021-11-23,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002019.htm,77349,Jan Bartošek,,person,jan-bartosek,Místopředseda PSP,10. Návrh na zřízení stálé komise Poslanecké sněmovny pro kontrolu činnosti Národního bezpečnostního úřadu a&nbsp;způsobu jejího ustavení nebo volby,"Děkuji. Táži se, zda má někdo protinávrh? Nevidím. Děkuji a končím podrobnou rozpravu.
Přečtu návrh usnesení, o kterém dám následně hlasovat: ""Poslanecká sněmovna zřizuje stálou komisi Poslanecké sněmovny pro kontrolu činnosti Bezpečnostní informační služby skládající se z 9 poslanců. Stanoví, že komise se ustavuje podle zásady poměrného zastoupení.""
Zahajuji hlasování. Táži se, kdo je pro? Ať zmáčkne tlačítko a zvedne ruku. Kdo je proti tomuto návrhu?
Je to hlasování s pořadovým číslem 32, přihlášeno je 183 poslankyň a poslanců, pro návrh 161, proti nikdo. Konstatuji, že s návrhem usnesení byl vysloven souhlas.
Končím projednávání tohoto bodu.
Otevírám další bod a tím je
10. 
Návrh na zřízení stálé komise Poslanecké sněmovny pro kontrolu činnosti 
Národního bezpečnostního úřadu a způsobu jejího ustavení nebo volby
Podle § 145 zákona č. 412/2005 Sb., o ochraně utajovaných informací a o bezpečnostní způsobilosti, zřizuje Poslanecká sněmovna kontrolní orgán pro kontrolu činnosti Národního bezpečnostního úřadu skládající se nejméně ze 7 poslanců tak, aby byl zastoupen každý poslanecký klub ustavený podle příslušnosti k politické straně nebo politickému hnutí, za něž poslanci kandidovali ve volbách, počet členů je vždy lichý. Podle § 47 jednacího řádu navrhuji, aby tento kontrolní orgán měl postavení stálé komise Poslanecké sněmovny. Dále bychom měli rozhodnout v souladu s § 115 odst. 3 jednacího řádu, zda tuto komisi ustavíme podle zásady poměrného zastoupení, případně jiným způsobem.
Zahajuji všeobecnou rozpravu. Táži se, kdo se do ní hlásí? Nikoho nevidím, končím ji.
Zahajuji rozpravu podrobnou a i v tomto případě se hlásí o slovo pan předseda Jakob. Máte slovo.
",252,
2021_2_00128,128,2021,2021-11-26,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002026.htm,,Martin Kolovratník,,person,martin-kolovratnik,Poslanec,19. Návrh na ustavení nebo volbu členů stálých komisí Poslanecké sněmovny,"Děkuji. Já už jen zopakuji svoji prosbu. První hlasování en bloc o ustavení stálé komise Poslanecké sněmovny pro práci Kanceláře Poslanecké sněmovny v počtu 16 členů.
",26,,
2021_2_00133,133,2021,2021-11-26,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002027.htm,77376,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,19. Návrh na ustavení nebo volbu členů stálých komisí Poslanecké sněmovny,"Děkuji. Zahajuji hlasování a ptám se, kdo souhlasí s kandidáty na členy stálé komise Poslanecké sněmovny pro Ústavu České republiky? Ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování číslo 59 bylo přihlášeno 179 poslanců, pro návrh hlasovalo 175, proti nebyl nikdo. Návrh byl přijat. Konstatuji, že jsme ustavili stálou komisi Poslanecké sněmovny pro Ústavu České republiky.
Pane předsedo, další návrh na komisi.
",65,,
2021_2_00159,159,2021,2021-11-26,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002028.htm,77382,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,25. Návrh na volbu členů nebo ustavení stálé komise Poslanecké sněmovny pro kontrolu činnosti Vojenského zpravodajství,"Děkuju pěkně. Zahajuji hlasování a ptám se, kdo souhlasí s předloženým návrhem? Ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování s pořadovým číslem 65 bylo přihlášeno 180 poslanců, pro návrh bylo 170, proti nikdo. Návrh byl přijat.
Konstatuji, že jsme ustavili stálou komisi Poslanecké sněmovny pro kontrolu činnosti Národního bezpečnostního úřadu.
Končím tímto projednávání bodu číslo 24.
Dalším bodem je bod číslo
25. 
Návrh na volbu členů nebo ustavení stálé komise Poslanecké sněmovny 
pro kontrolu činnosti Vojenského zpravodajství
Na lavice vám bylo rozdáno usnesení volební komise číslo 18 ze dne 24. listopadu 2021. Podotýkám, že jsme usnesením číslo 26 z 2. schůze Poslanecké sněmovny dne 23. listopadu 2021 rozhodli, že komise bude ustavena podle zásady poměrného zastoupení.
Prosím pana předsedu volební komise, aby návrh přednesl.
",128,,
2021_1_00122,122,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001030.htm,,Zbyněk Stanjura,,person,zbynek-stanjura,Poslanec,9. Návrh na volbu předsedy Poslanecké sněmovny,"Tak soudruh Grospič je stalinista, tak jsem o tom mluvil, na tom svém názoru jsem nic nezměnil a byla vaše ostuda, že (nesrozumitelné) do čela mandátového a imunitního výboru zvolili nejenom soudruha, ještě stalinistu, ale děkuji našim občanům, že ty stalinisty letos nechali před branami Poslanecké sněmovny. To, co říkal Patrik Nacher nebo Martin Kolovratník, tak vy přece dobře víte, že se dají poslouchat projevy i mimo sál, například projev pana poslance Nachera jsem slyšel celý.
A já jsem pro to usnesení dokonce hlasoval na tom volebním výboru. A proto (navrhujeme?) taky usnesení Poslanecké sněmovně, o kterém bychom měli hlasovat po ukončení rozpravy. A ten návrh usnesení zní.
""Poslanecká sněmovna vyslovuje nesouhlas s kandidaturou Karla Havlíčka, člena vlády, na funkci předsedy Sněmovny z důvodu neslučitelností funkcí dle článku 32 Ústavy.""
A k Martinu Kolovratníkovi prostřednictvím pana předsedajícího najdeme desítky možná stovky usnesení, kdy vaši poslanci v EP hlasovali jinak, než byl většinový názor Poslanecké sněmovny. To tak prostě v politice je. To znamená, pokud někdo hlasoval jinak v Evropském parlamentu, tak to nemá žádnou souvislost s dnešní volbou. A jenom připomínám, že Markétu Pekarovou Adamovou nominoval klub, který má 71 členů, přesně podle jednacího řádu. A to je všechno.
Pak bych poprosil, až bude ukončena rozprava, abychom o tom návrhu usnesení hlasovali stejně tak, jak jsme hlasovali v tom volebním výboru poté, co jsme si přečetli stanovisko legislativního odboru Poslanecké sněmovny. Děkuji.
",232,
2021_2_00028,28,2021,2021-11-23,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002009.htm,,Markéta Pekarová Adamová,,person,marketa-pekarova-adamova,Předsedkyně PSP,1. Návrh na volbu místopředsedy Poslanecké sněmovny,"Děkuji. Následně je s přednostním právem přihlášen místopředseda klubu SPD se stanoviskem SPD, totiž pan Radek Rozvoral. Pane poslanče, máte slovo.
",21,
2021_2_00044,44,2021,2021-11-23,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002012.htm,,Jakub Michálek,,person,jakub-michalek,Poslanec,2. Návrh zasedacího pořádku poslanců v&nbsp;jednacím sále Poslanecké sněmovny,"Děkuji za slovo, paní místopředsedkyně. Já se hlásím k tomu návrhu, jak jsem ho přečetl v obecné rozpravě.
",18,,
2021_1_00183,183,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001043.htm,,Markéta Pekarová Adamová,,person,marketa-pekarova-adamova,Předsedkyně PSP,11. Návrh na volbu místopředsedů Poslanecké sněmovny,"Děkuji za dodržení času. Dále se hlásí v obecné rozpravě pan poslanec Patrik Nacher. Prosím, pane poslanče, máte slovo.
",19,
2021_1_00189,189,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001044.htm,,Markéta Pekarová Adamová,,person,marketa-pekarova-adamova,Předsedkyně PSP,11. Návrh na volbu místopředsedů Poslanecké sněmovny,"Vaše vystoupení vyvolalo dvě faktické poznámky. První je pan Michal Kučera. Pane poslanče, váš čas k faktické poznámce. ***
Neprošlo jazykovou korekturou, neautorizováno !
",24,
2021_3_00029,29,2021,2021-12-01,3,http://www.psp.cz/eknih/2021ps/stenprot/003schuz/s003010.htm,,Lucie Šafránková,,person,lucie--safrankova,Poslankyně,2. Vládní návrh zákona o&nbsp;mimořádném příspěvku zaměstnanci při nařízené karanténě /sněmovní tisk 50/ - zkrácené jednání &nbsp; &nbsp;,"Děkuji vám za slovo, paní předsedající. Vážené kolegyně, vážení kolegové, dovolte mi dneska už potřetí seznámit vás se stanoviskem a pozměňovacím návrhem, který jsem za SPD podala. Naše hnutí od počátku epidemie a vládních omezujících opatření plně a aktivně podporuje myšlenku odpovídajících a spravedlivých kompenzací pro všechny občany, živnostníky a firmy, kteří jsou těmito opatřeními existenčně dotčeny.
",57,,
2021_3_00051,51,2021,2021-12-01,3,http://www.psp.cz/eknih/2021ps/stenprot/003schuz/s003013.htm,,Jana Pastuchová,,person,jana-pastuchova,Poslankyně,2. Vládní návrh zákona o&nbsp;mimořádném příspěvku zaměstnanci při nařízené karanténě /sněmovní tisk 50/ - zkrácené jednání &nbsp; &nbsp;,"Já myslím, paní předsedající, že byste o tom měla nechat hlasovat.
",11,,
2021_1_00148,148,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001033.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Faktická poznámka paní poslankyně Válková.
",5,
2021_1_00152,152,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001035.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Děkuji. Ptám se, jestli má někdo zájem z místa se přihlásit do rozpravy. Paní předsedkyně Schillerová.
",16,
2021_1_00156,156,2021,2021-11-10,1,http://www.psp.cz/eknih/2021ps/stenprot/001schuz/s001036.htm,,Radek Vondráček,,person,,Předsedající,9. Návrh na volbu předsedy Poslanecké sněmovny,"Já tedy vyhlašuji pauzu do 18.15. Sejdeme se zde v 18.15.
(Jednání přerušeno v 17.31 hodin.)
Neprošlo jazykovou korekturou, neautorizováno !
",21,,
2021_2_00183,183,2021,2021-11-26,2,http://www.psp.cz/eknih/2021ps/stenprot/002schuz/s002029.htm,77389,Jan Skopeček,,person,jan-skopecek,Místopředseda PSP,29. Návrh na volbu poslanců do stálých delegací Parlamentu do meziparlamentních organizací,"Já se ještě zeptám, jestli se někdo hlásí do rozpravy k tomuto bodu? Nikoliv.
Čili dávám hlasovat návrh pana předsedy.
Zahajuji hlasování a ptám se, kdo je pro? Ať stiskne tlačítko a zvedne ruku. Kdo je proti?
V hlasování s pořadovým číslem 72 bylo přihlášeno 178 poslanců, pro návrh hlasovalo 158 z nich, proti nikdo. Návrh byl přijat.
Prosím, pane předsedo, o další návrhy.
",64,,
